subjid,hemisphere,layer,pain_high_cogn_high_pain,pain_high_cogn_low_pain,pain_low_cogn_high_pain,pain_low_cogn_low_pain
7383,1,14,53.3832139611398,54.2351433783112,48.5523612552797,47.7746888909164
7383,1,15,52.8645181731006,53.0275845525076,48.2363784368863,46.9955357929279
7383,1,16,52.4149295200226,51.7188647136644,48.0738768112644,46.5434908894145
7383,1,17,51.3275501914635,49.9328393785991,47.2804703169257,45.7392357908815
7383,1,18,49.8226577441893,47.8878629891234,45.8622322881527,44.5951277264201
7383,1,19,48.7130839253051,46.5155086321982,44.4381963209293,43.7231213350092
7383,1,20,48.1018791241236,45.7672524987289,43.4194203676734,43.2115724677417
7402,1,1,119.484764030552,115.731563919592,112.462495186593,113.052932335485
7402,1,2,116.493248058164,108.354269532189,108.680291093152,109.184153730351
7402,1,3,109.748548891593,98.9922262764107,104.060825719848,102.853743540881
7402,1,4,100.096717330536,88.7111915570638,97.4897698047002,94.3456147536978
7402,1,5,89.9053516226284,79.4621580023466,89.4841173611257,85.662798760276
7402,1,6,81.628008217318,71.9488771229704,81.8952538846288,78.3261022264195
7402,1,7,75.7312089782397,66.7404423498044,75.7117543599095,73.0253507176966
7402,1,8,72.0945427025622,63.1637859899036,71.1912270653938,69.2731806312857
7402,1,9,68.9193587603581,60.0800426036247,67.3809027573371,66.0751468584744
7402,1,10,65.0899414087278,56.8110016543789,63.6165685566572,62.9020525389859
7402,1,11,60.6341546245527,53.3486810070773,59.7507265248471,59.5039591184396
7402,1,12,56.4378916155382,50.2074440844722,56.2232004933412,56.2402213237282
7402,1,13,53.2061524462546,47.8290761953371,53.4680360500736,53.4713360645739
7402,1,14,51.6522344605189,46.6598176668714,52.2046918897332,51.4817684963728
7402,1,15,51.322648332721,46.245099273266,51.6774719900843,49.9543025232875
7402,1,16,51.2221306705406,46.0690419995962,51.2440890773329,48.4848532263121
7402,1,17,50.3769481700576,45.4868334534024,50.1794751604699,46.7192019633484
7402,1,18,48.8951931592052,44.5620691092751,48.4611364888503,44.8028939766938
7402,1,19,47.6435833185026,43.8595419693097,46.9466011496629,43.3796880704746
7402,1,20,46.8954074405476,43.3449094830191,46.0345762735681,42.4421024603393
7403,1,1,117.328949570963,111.988437188931,115.650899813446,110.20119778488
7403,1,2,112.285498329276,108.22216285391,111.900239961849,104.29365673842
7403,1,3,105.454086504212,101.106006848676,106.577812252826,97.7572763379273
7403,1,4,96.8949371233337,91.545200328471,98.9168096815965,90.3168997361564
7403,1,5,87.9082092297279,82.2470983175835,90.5558506493909,82.6398917318339
7403,1,6,79.8528826778755,74.6996259657877,83.8711138783908,75.8516816676165
7403,1,7,73.5876134855408,69.7040077284048,79.4079412156738,70.4118407636644
7403,1,8,68.7075004558375,66.875135863086,77.0385575743296,66.1151500564223
7403,1,9,64.1956209818918,64.6790986468754,74.7792564627342,62.3609396482792
7403,1,10,59.6156069920415,61.9318127700931,71.7321933421945,58.9620014045307
7403,1,11,55.0154983178437,58.7880787287222,68.0231160176883,55.7995886884166
7403,1,12,50.7579973314132,55.8869623962539,64.3522762648705,53.1341649830317
7403,1,13,47.5367184421603,53.7600821566486,61.2104563390686,51.1205417330051
7403,1,14,45.8445531134394,53.2402012124119,58.9969406190178,49.9779270144814
7403,1,15,45.2552798989394,53.6955851060599,57.1337860953559,49.1648556675915
7403,1,16,45.119583736114,54.0485241960616,55.1947564792801,48.2483818039497
7403,1,17,44.7241809448736,53.2443487290926,52.7072421269648,46.8839466938477
7403,1,18,43.8550419996826,51.4934571091573,50.0238450218666,45.298766146491
7403,1,19,42.9274399189109,49.9275356502368,48.2325490479689,44.2020619302752
7403,1,20,42.175691145988,48.8932570869869,47.4965809872655,43.6268728217816
7404,1,1,116.607260066693,118.87568508034,120.358417209838,110.356720702473
7404,1,2,112.011724658054,112.988474396632,114.733382692634,106.813414701999
7404,1,3,106.447413950234,102.544270869876,107.811233131833,100.809601984807
7404,1,4,99.3771416900244,91.140822698313,98.5375970553552,93.0817677626961
7404,1,5,91.6094698504219,81.4473450240919,88.8884541158414,84.6668051659935
7404,1,6,84.7863283436463,74.0297245981291,80.6219136769606,77.1868345038342
7404,1,7,79.2493376138481,69.2739483831153,74.5937440605907,71.2862313363312
7404,1,8,75.0471092135087,66.6221189424699,70.6118401621784,66.6532814515027
7404,1,9,71.1766091109076,64.3340746719158,67.2020088433442,62.7548101810508
7404,1,10,67.1994341029357,61.4867657250772,63.4388195849002,58.9025357329836
7404,1,11,63.0757777209951,58.1177877832044,59.435928492204,54.8973506652627
7404,1,12,59.3657106201796,54.8288944561921,55.7142297951778,51.2634794040143
7404,1,13,56.4425846810057,52.16813165493,52.723213704219,48.6121434664754
7404,1,14,54.7407526506875,50.748050701207,51.0431082373629,47.275734431471
7404,1,15,53.6610132081022,50.071652564093,50.2353954372119,46.7510081378526
7404,1,16,52.7298575330834,49.5316397194817,49.6695577658188,46.2159816421706
7404,1,17,51.2611631618636,48.4858036016841,48.6623950980985,45.0767399852048
7404,1,18,49.3935849911332,47.0034443858612,47.2696911623678,43.6175138898626
7404,1,19,47.9530538705195,45.8679259376067,46.0556633552832,42.6611460304352
7404,1,20,47.1125796625918,45.0878937943264,45.3028683151877,42.2512266742592
7405,1,1,115.14430539857,115.824136346357,115.593605758474,114.54562539111
7405,1,2,109.395625858402,114.055315845187,109.623883713848,111.670651173043
7405,1,3,101.464418151263,108.942090899343,102.350633796669,106.418430797505
7405,1,4,92.162188530628,99.6255746833757,94.0979948942723,98.7977573066002
7405,1,5,83.0597136499772,88.9861355939875,85.809912289353,90.7379790492852
7405,1,6,75.3773734491052,79.6618795592934,79.0668187246529,83.3786404035418
7405,1,7,69.5149547543057,72.984690809338,74.4439134697278,77.6074893527847
7405,1,8,65.3044211923233,68.4742353500939,71.822844984385,73.1821507028131
7405,1,9,61.85245770554,64.8742642089741,69.7613616029459,68.7571960867429
7405,1,10,58.4498648363131,61.3667484439734,67.3000289070256,64.0011363678329
7405,1,11,54.9167595564656,57.8567446412457,64.0758274144024,59.2311433542172
7405,1,12,51.7087990716651,54.4629274098135,60.77900646535,55.2002408231244
7405,1,13,49.2208491108143,51.7169908404915,57.89439868601,52.3028341701888
7405,1,14,47.864491252572,50.3291387042932,56.009969998832,50.8836207539604
7405,1,15,47.3069281717633,49.6553538169369,54.80863652998,50.3444286016723
7405,1,16,46.9024164564536,48.9660156485441,53.737133184109,50.0655081819938
7405,1,17,46.0070401646732,47.5756403385673,52.0949676102574,49.3835810003877
7405,1,18,44.7332800601536,45.7662111787688,50.0651760688113,48.2319865251409
7405,1,19,43.7208735979127,44.4559722605605,48.6316498326686,47.1093155367326
7405,1,20,43.1334312594882,43.8282735437006,47.8594807658401,46.1275507892019
7408,1,1,125.319162341909,119.716211916684,109.756135562316,107.574371764683
7408,1,2,120.817070122477,113.633730760051,105.122929323145,104.033392499381
7408,1,3,112.738059774261,105.301888825006,100.438978910029,97.6759696017711
7408,1,4,103.026296480703,95.3185657785643,94.2621930945211,88.8747896760529
7408,1,5,93.3051186988329,85.3826205878634,87.3286113279525,80.1955141722865
7408,1,6,85.1503862968289,77.0577745281095,81.2469135741917,72.995869484509
7408,1,7,79.0295860023431,71.0224566003066,76.6092444836094,68.0722477917673
7408,1,8,74.6335405864632,66.6489852451553,73.6451232740355,64.9544488254603
7408,1,9,70.4399421431446,62.8619009385383,71.0153406542961,62.427343908773
7408,1,10,65.7037698895054,59.1666981701421,67.8060950542834,59.8732190808789
7408,1,11,60.8314905699416,55.7022297053319,63.7190671872405,57.0468874093111
7408,1,12,56.6209330456567,52.8550011803832,59.4614863522226,54.1943068036919
7408,1,13,53.6452211471906,50.8422241110258,55.8869916438883,51.7335365312354
7408,1,14,52.3782496595904,49.8555897800087,54.0165977559757,50.1832258293471
7408,1,15,52.0852836457389,49.2432770048474,53.2771605444995,49.1614638010374
7408,1,16,51.7379822892105,48.3502964066235,53.0249122070993,48.2573476595088
7408,1,17,50.6317865873032,46.7147821810384,52.3035026251865,46.9484622040343
7408,1,18,48.8974993904152,44.684227652277,50.969369293798,45.3975223385031
7408,1,19,47.6190506104216,43.1994271772479,49.549395129968,44.246538592158
7408,1,20,46.9132562164053,42.3828055660498,48.5583304780344,43.5456989782311
7414,1,1,120.446727315799,120.094257724416,109.82462288721,109.264003681257
7414,1,2,114.74716677888,114.498087219574,105.094825540196,106.952279736258
7414,1,3,106.215145249773,107.757508417416,97.7062098379192,102.558568130802
7414,1,4,95.7387976218005,99.3074674765833,88.6771451793157,95.9446221713752
7414,1,5,85.5075552434837,90.6535064530833,79.9411593523839,88.1134781672293
7414,1,6,77.3602924306947,83.5560577547293,72.5717831613807,80.6033365616086
7414,1,7,71.6678515273594,78.5635143065737,67.1772264647361,74.6147963611397
7414,1,8,68.0827664346092,75.7304336961915,63.7676390837879,69.5112560935383
7414,1,9,65.1741439313739,73.173829776064,61.3137585409848,64.5457054124436
7414,1,10,62.0926306664023,70.0722611917659,58.9932915047891,59.376361254238
7414,1,11,58.6963169997532,66.5998164170183,56.4267966236279,54.2127938950192
7414,1,12,55.4888846592407,63.1957315780303,53.7932060909979,49.8386624513873
7414,1,13,52.7724890914204,60.2819508924497,51.465451564698,46.8932792326514
7414,1,14,51.1344064880461,58.3697308003448,50.1996609745811,45.6571737929974
7414,1,15,50.1036646511317,57.1134456498349,49.4544730488379,45.5366835554613
7414,1,16,49.2206667717244,55.9798200006766,48.6669243272306,45.6078423014329
7414,1,17,47.9820186382839,54.2607923131599,47.2812487880098,45.0318702101304
7414,1,18,46.598118374363,52.2079994507212,45.5247601797405,43.724523619148
7414,1,19,45.6254505715328,50.7190537136271,44.1675783755272,42.4872511969936
7414,1,20,45.1263383918178,49.8410102101564,43.3242590588879,41.6727315998396
7415,1,1,127.267838151506,114.697161919379,113.013732632196,104.450895001044
7415,1,2,119.840540813982,111.817964957565,109.408107658078,100.27800084189
7415,1,3,110.870395238225,105.392247830741,104.433207257741,94.7380607182401
7415,1,4,101.286236161381,95.8236030654981,96.7464551413913,87.8608922689507
7415,1,5,91.7626619706635,86.0132709199374,88.1913970858174,80.7293744701252
7415,1,6,83.5463853518597,77.8258632008704,81.1945999738156,74.3126672124752
7415,1,7,77.2520253408932,72.2548877039317,76.3600116227574,69.2853661808614
7415,1,8,72.4346989293156,68.9363566252453,73.4638164336301,65.5562653840229
7415,1,9,67.9397848772577,66.2748254044889,70.8886476030063,62.3477472612614
7415,1,10,63.582164048249,63.1965705197811,67.5768581132875,59.2287048202431
7415,1,11,59.3901203227874,59.9832024031798,63.3070367023017,56.1543411671421
7415,1,12,55.6559659526506,57.1173980169447,58.9707078913857,53.3405809063029
7415,1,13,52.7708840637857,55.0032478308783,55.4208113112299,51.0764086903628
7415,1,14,51.0095637386006,54.2801221288261,53.428204743701,49.8317869547884
7415,1,15,49.9468219863654,54.1848236233669,52.3651795893777,49.1276686905485
7415,1,16,49.1415783175308,53.6564289961025,51.5317313766032,48.4023522621163
7415,1,17,48.0599939979528,51.9900360751867,50.0901428165127,47.1323138346235
7415,1,18,46.702732429384,49.6573979647803,48.1558777183083,45.4636579157906
7415,1,19,45.7690278926701,47.9414428035485,46.5145193483772,44.0549315413097
7415,1,20,45.2315911337908,47.094689329894,45.5763625173743,43.0320749664136
7425,1,1,117.387504655063,115.980274819917,116.707215020408,106.124691169038
7425,1,2,111.248556300126,111.81948774867,113.622422915589,101.807580291704
7425,1,3,102.972706315153,105.975129903149,107.876914616057,96.1736895582509
7425,1,4,93.7678277680784,97.5683673344981,99.2985235718897,89.0025771953997
7425,1,5,85.0873699682108,88.6522015459832,89.9769292359538,81.3360195750461
7425,1,6,77.833441709971,81.1736841500411,82.0631693179517,74.4385355275421
7425,1,7,72.5990851179758,75.7184877723248,76.4077711993464,69.2582335160928
7425,1,8,68.8415428933863,72.0038770646601,72.6400872203903,65.8053754182453
7425,1,9,65.4566501712091,68.5559327727656,69.1514354539006,63.0938763877392
7425,1,10,62.1074408100929,64.5113985769974,65.0311273158465,60.5077589391665
7425,1,11,58.7897666025207,60.4892529758724,60.1487936020116,57.7232588249463
7425,1,12,55.756461044013,57.0124180368985,55.5792585231867,54.8416137194273
7425,1,13,53.1983544339428,54.5675234514459,52.1352957274057,52.257139201874
7425,1,14,51.3701083268818,53.6253640040555,50.342191031056,50.757646683016
7425,1,15,49.9373700341926,53.3694717113925,49.5651639565436,49.9951486730832
7425,1,16,48.5444555314836,52.7647730119481,49.1175434955188,49.4432211840105
7425,1,17,46.8750307224025,51.1180425348535,48.0885056628834,48.4396663727078
7425,1,18,45.063742604898,48.8197036019935,46.6068076597123,47.0227483784658
7425,1,19,43.8215056455356,47.2250133066992,45.2613445591562,45.8435280459202
7425,1,20,43.1122937103771,46.5644502742031,44.4068714255339,44.9942522995553
7426,1,1,116.461078336702,113.866685254519,126.015000015511,106.016061373568
7426,1,2,109.868165215141,110.92383463388,121.50636572586,101.915573662586
7426,1,3,101.453980509596,105.754608543398,112.239611829632,96.4959025663959
7426,1,4,91.6592581715758,97.5569573605329,100.5260988206,90.0008523555654
7426,1,5,82.6890930341966,88.1268035476266,89.4167532228126,82.8179031442851
7426,1,6,75.3426145303893,79.8848902811241,80.8504364633712,76.044664384788
7426,1,7,69.9913313580413,73.667547202507,75.1997763327883,70.7182271387465
7426,1,8,66.3847579317282,69.082141844268,71.9672090531323,66.7883807639999
7426,1,9,63.3001945896032,64.93492139646,69.3536529765207,63.5156199424985
7426,1,10,59.755279501887,60.6664591198782,66.4626493529736,60.4103105331112
7426,1,11,55.8145718661572,56.5494324321261,63.0808899620193,57.0210496386063
7426,1,12,52.2161926576454,52.9919697924798,59.7391056785988,53.7351472306377
7426,1,13,49.6091523505467,50.3205757012884,56.8276668471,51.0186379416888
7426,1,14,48.7310009087067,48.8615522361527,54.7953820030674,49.4865386592099
7426,1,15,48.9851988654405,48.0992887238707,53.3140955737818,48.7299765371545
7426,1,16,49.6669163638287,47.2546398749988,51.864021787726,48.1954652559869
7426,1,17,49.7658731547515,45.8082918697272,49.9201873134959,47.2567785167473
7426,1,18,49.0609487937226,43.9792718942316,47.7768869288642,45.9674443823999
7426,1,19,48.1354218072672,42.6772234802313,46.1683714860219,44.9736773734904
7426,1,20,47.3280771671307,41.9698460880419,45.2300074023217,44.4538273924961
7433,1,1,121.582824555797,121.302742761852,107.840157745845,108.149647776696
7433,1,2,114.896124426507,116.452497763539,104.801658249284,104.618660733246
7433,1,3,107.104042683651,108.162635810666,99.2496779666308,100.055593425093
7433,1,4,97.7606011516731,97.5847620197577,91.3962016993619,93.9611435710135
7433,1,5,88.7953516063343,87.5279303864226,82.9225431960477,86.7842031108672
7433,1,6,81.7404217160541,79.2341178719261,75.6951029306533,80.0681385624979
7433,1,7,76.9004193690071,73.4486167060128,70.5463529901575,74.4323130668866
7433,1,8,74.091973105477,69.6112657146615,67.3068938255047,69.8689855371154
7433,1,9,71.2841469820191,66.3906779437265,64.6955244208224,65.7877211298849
7433,1,10,67.5715418547489,63.0163138747551,61.7062067082235,62.0143302117625
7433,1,11,63.4218364255094,59.3678069144279,58.1346654071916,58.2857683634448
7433,1,12,59.5586106098226,55.8732272101935,54.6572331134088,54.785131605035
7433,1,13,56.4327801153925,53.0863876201781,51.8174381352509,52.0330619937757
7433,1,14,54.4972958473527,51.5439672982553,50.1551703900058,50.6273851983796
7433,1,15,53.4852827290735,50.6921753859896,49.1883082253435,50.0081763422834
7433,1,16,52.8250022012294,50.0399892061906,48.2480649756322,49.3786063534387
7433,1,17,51.7846626360841,48.9327186532787,46.8078028556729,47.9981100932217
7433,1,18,50.3868914075102,47.4291791826062,45.0819510481898,46.0073397947519
7433,1,19,49.1987881366748,46.2774349100277,43.8772036184319,44.2586783833542
7433,1,20,48.3246585585395,45.473640418886,43.3018420086858,43.126201230604
7434,1,1,123.451508449183,108.613043932281,115.176663384434,111.377018769411
7434,1,2,118.801472384256,101.365089370734,111.80900075774,108.253836257646
7434,1,3,110.769388361205,93.7948674887716,105.617966713246,102.399939206675
7434,1,4,100.147359039026,85.450836816559,97.2525527924836,94.136109361125
7434,1,5,89.4070714993621,77.701523000986,88.5455468458789,85.0727828215874
7434,1,6,80.7125061059336,71.6713905282001,81.0166081361167,76.7775512195343
7434,1,7,74.6467545240351,67.3935383084027,75.8222983980053,70.2991546342924
7434,1,8,71.0917365509642,64.8020127657644,72.5198611461286,65.2237473739173
7434,1,9,68.1879174275256,62.699429132671,69.4616767149298,60.9530381337953
7434,1,10,64.9978512942378,60.2043494003291,65.9391584666108,56.8099053741467
7434,1,11,61.2168628936862,57.2417897748069,62.2208670901679,52.6417843763051
7434,1,12,57.3340823335147,54.412037237004,58.7916342161405,48.98931896882
7434,1,13,53.935647540159,52.0553935262894,56.1697128612427,46.3447586475835
7434,1,14,51.8878934948654,50.7074440955393,54.9324812015929,45.0503616663599
7434,1,15,50.8455924293558,50.0568554612281,54.2548400515284,44.6827007668131
7434,1,16,50.3696525619788,49.5885102954842,53.4219867206593,44.3957759784809
7434,1,17,49.5337278546536,48.5160685532396,52.1496017142273,43.5362027070479
7434,1,18,48.3274428785716,47.0346472741103,50.5308810600646,42.1233253386649
7434,1,19,47.1301209379191,45.7877843854648,49.4320670425156,40.9956435039189
7434,1,20,46.2643359892692,44.9547692172479,48.8752287304432,40.3122312372082
7435,1,1,109.041577382175,120.129810075926,119.354972668694,112.18872662651
7435,1,2,106.577978022925,115.344491844606,114.24210497109,106.098435456888
7435,1,3,99.9830421481146,109.409522740325,106.95316695964,97.8833377405087
7435,1,4,90.9127041648546,102.380011651807,97.384769168662,88.0519843738934
7435,1,5,81.7766742834583,94.5664185751101,87.475017923379,78.8671873487095
7435,1,6,74.1012095668487,86.9347221997345,79.145637834251,71.7520069193389
7435,1,7,68.9080260961315,80.6648325677625,73.1501643944566,66.5782953529447
7435,1,8,65.7107772899471,75.6370590823169,69.0034513341178,63.3364712415304
7435,1,9,63.042191139543,71.2152376257691,65.4897188355082,60.7015632129033
7435,1,10,60.1066246582219,67.0774974539163,61.7315316313372,57.7740860704233
7435,1,11,56.6523335542238,63.2651701860887,57.4495946159221,54.6012370666896
7435,1,12,53.370799381953,60.3536336322458,53.3583381882434,51.4307943029438
7435,1,13,50.8471013834841,58.6510012409529,50.1844430548489,48.6456464121773
7435,1,14,49.5757955610588,58.2833997008752,48.5121945417858,47.0833802191297
7435,1,15,48.8361329923661,58.5427743278165,47.9647316729985,46.3444937881513
7435,1,16,47.9172830454485,58.3483932811784,47.9077616495262,45.877934168666
7435,1,17,46.3411322054161,56.9974350906329,47.4050604748924,45.0023360833873
7435,1,18,44.4155767456154,54.6528493774442,46.3752078982781,43.7724624182684
7435,1,19,43.1920164845815,52.8634160551428,45.2105528040243,42.618828130984
7435,1,20,42.6737006220485,52.0198893514994,44.2718000985364,41.7342621962547
7443,1,1,109.041577382175,120.129810075926,119.354972668694,112.18872662651
7443,1,2,106.577978022925,115.344491844606,114.24210497109,106.098435456888
7443,1,3,99.9830421481146,109.409522740325,106.95316695964,97.8833377405087
